track_id,track_name,artists,track_genre,popularity,tempo,energy,valence,danceability,tags,lyric_sentiment_score,Url_youtube
6BvRzfqi3sMAoQYnRpMVL0,Mazaak,Anuv Jain,indian,68,145.972,0.461,0.244,0.534,,0.0,
1E16f7KcZmuXuhlenRwA2m,Saibo - Lofi Flip,VIBIE,indian,72,180.203,0.349,0.2,0.323,,0.0,
26QKnh2Pq4etlbtc9xUZEE,Kesariya - Dance Mix,Pritam;Shashwat Singh;Antara Mitra;Arijit Singh,indian,54,100.037,0.699,0.567,0.7,,0.0,
0GQngE2rOYvlKwEQjTAsP8,Subhanallah,Pritam;Sreeram;Shilpa Rao,indian,72,88.904,0.493,0.457,0.302,,0.0,https://www.youtube.com/watch?v=RjnTDvoJXq0
7ABSxuz76Ia8ZZJinldmBf,Dev Theme,Pritam;SlowCheeta,indian,50,147.053,0.94,0.187,0.526,,0.0,
4UMIv5jd9gK98a39BQRD9X,Kesariya,Pritam;Arijit Singh;Amitabh Bhattacharya,indian,66,94.009,0.574,0.436,0.577,,0.0,https://www.youtube.com/watch?v=BddP6PYo2gs
6FjbAnaPRPwiP3sciEYctO,Raabta,Pritam;Arijit Singh,indian,73,118.037,0.581,0.323,0.657,,0.0,https://www.youtube.com/watch?v=-d9nvq3402M
5HABzk8BiB4G08tBqnKeSU,Deva Deva - Film Version,Pritam;Arijit Singh;Jonita Gandhi;Amitabh Bhattacharya,indian,54,112.063,0.75,0.442,0.548,,0.0,
6nZiYSBwPQ7fYnVWkkkj4g,Kho Gaye Hum Kahan,Jasleen Royal;Prateek Kuhad,indian,70,116.033,0.227,0.38,0.778,,0.0,https://www.youtube.com/watch?v=vt4jX0iRgCg
3f9dNrQR4stx9CCfpqZVSf,Rasiya Reprise,Pritam;Arijit Singh;Amitabh Bhattacharya,indian,60,151.383,0.606,0.268,0.34,,0.0,https://www.youtube.com/watch?v=aDOs442shYU
6cUOiOY5qh2FpIQWIYAd2h,Mehrama,Pritam;Darshan Raval;Antara Mitra,indian,70,107.987,0.631,0.376,0.56,,0.0,https://www.youtube.com/watch?v=HYUpNJJELeE
5O932cZmzOZGOGZz9RHx20,Khairiyat,Pritam;Arijit Singh,indian,75,124.914,0.481,0.293,0.534,,0.0,https://www.youtube.com/watch?v=hoNb6HuNmU0
72zHuDxFQTjbL51qJQSA7j,"Ranjha (From ""Shershaah"")",Jasleen Royal;B Praak;Romy;Anvita Dutt,indian,77,82.941,0.573,0.236,0.603,,0.0,https://www.youtube.com/watch?v=V7LwfY5U5WI
5OcGETO7eEKjKme4gm0r7y,"Dance Ka Bhoot (From ""Brahmastra"")",Pritam;Arijit Singh;Amitabh Bhattacharya,indian,74,136.008,0.929,0.584,0.632,,0.0,
74kCarkFBzXYXNkkYJIsG0,Alag Aasmaan,Anuv Jain,indian,70,118.969,0.299,0.459,0.699,,0.0,
4SqPZorSDuUtvdJwVGeZRC,Deva Deva,Pritam;Arijit Singh;Amitabh Bhattacharya;Jonita Gandhi,indian,62,112.074,0.729,0.435,0.539,,0.0,https://www.youtube.com/watch?v=WjAPDofGg28
0cJTjTH3XVTTJh8F4Uq1db,Waqt Ki Baatein,Dream Note,indian,70,145.017,0.202,0.2,0.556,,0.0,
43Xb3G04Pgp63fNhQW4T6W,Dance Ka Bhoot,Pritam;Arijit Singh;Amitabh Bhattacharya,indian,54,136.008,0.929,0.584,0.632,,0.0,https://www.youtube.com/watch?v=xfMN4SpIxIA
6XZWokIxs4leaSmXmU8b26,"Hum Nashe Mein Toh Nahin (From ""Bhool Bhulaiyaa 2"")",Pritam;Arijit Singh;Tulsi Kumar,indian,72,85.035,0.736,0.778,0.572,,0.0,
6zfvsbeuFKoWIdoRb3JdhA,Rasiya,Pritam;Shreya Ghoshal;TUSHAR JOSHI,indian,57,78.99,0.796,0.636,0.54,,0.0,https://www.youtube.com/watch?v=ZIihoTi4pzI
0Y4Oe3WGAvpN2Pih0BLXin,Deva Deva (Tamil),Pritam;Sid Sriram;Arijit Singh;Jonita Gandhi,indian,16,112.045,0.728,0.393,0.56,,0.0,
2untnNHDMv9CNnt6l3Dfem,Theethiriyaai,Pritam;Sid Sriram,indian,19,93.993,0.595,0.403,0.562,,0.0,
1xGUdaEvy12Lz9S6Dg3t0t,Kunkumamaake,Pritam;Hesham Abdul Wahab;Sid Sriram,indian,35,94.052,0.588,0.374,0.555,,0.0,
0up9rhm9qt2LW7cnoDFCMk,Jiyein Kyun,Pritam;Papon,indian,63,71.377,0.609,0.347,0.393,,0.0,
4rSmmC6OYmjVOYxr8ruVWN,Mere Bina,Pritam;Nikhil D'Souza,indian,66,79.923,0.767,0.463,0.511,,0.0,
4blqlsA1uf2d2I40E90EUC,"Tere Hawaale (From ""Laal Singh Chaddha"")",Pritam;Arijit Singh;Shilpa Rao,indian,67,109.094,0.522,0.31,0.589,,0.0,https://www.youtube.com/watch?v=KUpwupYj_tY
3OZLwCFeWOCFHTlIIrwzmO,Darasal,Pritam;Atif Aslam,indian,63,117.949,0.422,0.484,0.705,,0.0,
52itZ0w0CydihB2JCZEIft,Pee Loon,Pritam;Mohit Chauhan,indian,69,83.95,0.721,0.883,0.656,,0.0,
3OLFqbd9ZeVjaUKTiaLsD6,Tu Hi Haqeeqat,Pritam;Javed Ali;Irshan Ashraf;Shadab,indian,65,115.959,0.744,0.706,0.705,,0.0,https://www.youtube.com/watch?v=x3bJeJDgRJQ
3beYHVCFKzbdNjJqjKeYpM,Teri Jhuki Nazar,Pritam;Shafqat Amanat Ali,indian,64,124.293,0.815,0.349,0.386,,0.0,https://www.youtube.com/watch?v=ZgIzch1Pqj4
7fyiYhn7STpHvT5g0lbncC,Ik Vaari Aa,Pritam;Arijit Singh,indian,64,127.965,0.752,0.428,0.512,,0.0,
6871FKHumiy1Wfr6vF7Xxt,"Hawayein (From ""Jab Harry Met Sejal"")",Pritam;Arijit Singh,indian,64,125.961,0.601,0.453,0.606,,0.0,
1EjxJHY9A6LMOlvyZdwDly,Tum Mile,Pritam;Neeraj Shridhar,indian,66,123.01,0.798,0.793,0.738,,0.0,https://www.youtube.com/watch?v=w6AZ52kaWTw
4vgCpNUUcpEIBifidhQOnR,Haan Tu Hain,Pritam;KK,indian,64,83.648,0.904,0.729,0.415,,0.0,
0fIbPMXnTdyuW2UirA9mWQ,Pal Behta Jaaye,Vismay Patel,indian,68,109.966,0.223,0.196,0.776,,0.0,
4BiPsAV070dg3eLSVf727A,Ye Ishq Hai,Pritam;Shreya Ghoshal,indian,64,118.045,0.638,0.882,0.823,,0.0,
7ut6ZuyNo2OYnGDwlheIch,"Kesariya (From ""Brahmastra"") - Dance Mix",Pritam;Shashwat Singh;Antara Mitra;Arijit Singh,indian,64,100.037,0.699,0.567,0.7,,0.0,
1UWacd8x8tPPwmrPB1MoBI,Ae Dil Hai Mushkil Title Track,Pritam;Arijit Singh,indian,68,123.896,0.654,0.35,0.495,,0.0,
2iZeKe5avjtKVmjfSFkpxd,Tum Jo Aaye,Pritam;Rahat Fateh Ali Khan;Tulsi Kumar,indian,66,83.706,0.841,0.927,0.574,,0.0,
5cgKosPPj5Cs9a2JQufUc1,Ilahi,Pritam;Arijit Singh,indian,68,131.988,0.967,0.452,0.593,,0.0,
0pw3p4gf5homOkvOGOJulF,Tune Jo Na Kaha,Pritam;Mohit Chauhan;Sandeep Shrivastava,indian,68,78.992,0.475,0.312,0.314,,0.0,https://www.youtube.com/watch?v=dTu5dTEzVM4
6WediUhXDfm8FR3wlM0r3G,Subha Hone Na De,Pritam;Mika Singh;Shefali Alvares,indian,66,131.97,0.9,0.505,0.727,,0.0,https://www.youtube.com/watch?v=Y7G-tYRzwYY
2cPUB8EOT6AfJ8oxhyoNXL,Ye Tune Kya Kiya,Pritam;Javed Bashir,indian,69,91.96,0.798,0.728,0.578,,0.0,
0HnbfIzOu6eLF8Kb1mT9Wl,Laaree Chootee,WORMONO;Tejas R.H,indian,66,180.246,0.349,0.337,0.303,,0.0,
0Yld4eVEV6rBvpijVU2s6l,Naina,Pritam;Arijit Singh,indian,66,80.086,0.445,0.388,0.501,,0.0,https://www.youtube.com/watch?v=9IzaWBsUhCU
7Lcp4QlpR3RDngYejm4fmS,"Kahani (From ""Laal Singh Chaddha"")",Pritam;Mohan Kannan;Amitabh Bhattacharya,indian,68,149.354,0.336,0.327,0.406,,0.0,https://www.youtube.com/watch?v=icaiYMmpG94
4eu27jAU2bbnyHUC3G75U8,Badtameez Dil,Pritam;Benny Dayal;Shefali Alvares,indian,65,106.021,0.932,0.792,0.806,,0.0,https://www.youtube.com/watch?v=II2EO3Nw4m0
0v77QqHiZUvfJkCk2rGRqw,Ranjha,Jasleen Royal;B Praak;Romy;Anvita Dutt,indian,64,82.984,0.566,0.312,0.611,,0.0,
7EYEswNmA0XjzwUitONgzK,Tuta Pull Wahan,Deepak Rathore Project,indian,62,82.044,0.283,0.284,0.588,,0.0,
3OAFzjwWionh8OfM4kgf2R,Main Yahaan Hoon,Madan Mohan;Udit Narayan;Javed Akhtar,indian,66,171.973,0.788,0.741,0.484,,0.0,https://www.youtube.com/watch?v=m6Y8xEfyXTs
46NYX9zIml71qtfYYjakTI,"Kesariya Audio Teaser (From ""Brahmastra"")",Pritam;Arijit Singh;Amitabh Bhattacharya,indian,66,94.024,0.634,0.465,0.56,,0.0,
1xtkLqZcGPQZP9549WlmfH,Mishri,Anuv Jain,indian,64,80.047,0.159,0.184,0.534,,0.0,
71s7tZo8OGlN3VXyURWLUr,Make Some Noise For The Desi Boyz,Pritam;KK;Bob,indian,65,141.98,0.954,0.89,0.692,,0.0,https://www.youtube.com/watch?v=lyWHtKq1PcQ
6GT0oiQdjiYX91qgAMi7Vd,Nit Nit,Jasleen Royal,indian,65,176.019,0.412,0.235,0.442,,0.0,
5nTbPFqLKmQdIg1SD8KgG4,Meri Baaton Mein Tu,Anuv Jain,indian,62,142.878,0.455,0.233,0.623,,0.0,
0l6g8Z8mqGbGXFOjigYetD,Hawayein,Pritam;Arijit Singh,indian,67,125.961,0.601,0.453,0.606,,0.0,
1UXVsKo6jWmvb2525sbpfT,Tum Kyun Chale Jaate Ho Chill,Swattrex,indian,66,113.67,0.643,0.201,0.524,,0.0,
4Xba44w0LihzNJj1xgjs8J,"De Taali (From ""Bhool Bhulaiyaa 2"")",Pritam;Yo Yo Honey Singh;Armaan Malik;Shashwat Singh;Amitabh Bhattacharya,indian,67,120.016,0.899,0.736,0.818,,0.0,
5qhWIOZ6HztbHnsWNnkJTf,Get You The Moon X Agar Tum Saath Ho,Pranish VP,indian,64,118.934,0.372,0.13,0.652,,0.0,
3x9vShiP4hDhE94zvObYNS,Rangisari,Kanishk Seth;Kavita Seth,indian,64,140.012,0.758,0.319,0.524,,0.0,
6ocOeSjnWPcSTaSsi0zIdY,Aao Milo Chalo,Pritam;Shaan;Sultan Khan,indian,62,114.772,0.787,0.49,0.504,,0.0,https://www.youtube.com/watch?v=Mo5tQDcs__g
7fpWJr5shT90KiCHXKHxch,Phir Le Aya Dil - Reprise,Pritam;Arijit Singh,indian,61,73.896,0.543,0.316,0.237,,0.0,
5WncH5iZ5GFlnXm7jKEXVP,Labon Ko,Pritam;KK,indian,63,107.997,0.837,0.473,0.63,,0.0,https://www.youtube.com/watch?v=-FP2Cmc7zj4
2XYyriLyJSuGj4FN7QoNmM,Khudaya Khair,Pritam;Soham Chakraborty;Akriti Kakkar;Monali Thakur,indian,61,171.949,0.746,0.807,0.573,,0.0,
1juJ3mwsFerctbngtK42G4,Saware,Pritam;Arijit Singh,indian,60,134.95,0.683,0.295,0.499,,0.0,
1QufGJee7k9v4Cfp2NxXbv,Abhi Kuch Dino Se,Pritam;Mohit Chauhan,indian,61,92.003,0.695,0.683,0.703,,0.0,
7k6QR9YHyW258yVN6FHO1T,Doobey,OAFF;Savera;Lothika;Kausar Munir,indian,64,119.014,0.669,0.359,0.751,,0.0,
3jxNbVmugKWFFc3YAVl0sD,Aabaad Barbaad,Pritam;Arijit Singh,indian,62,118.001,0.522,0.628,0.626,,0.0,
6CCV7FeYgEQ7Ekbes6B36Q,Bhool Bhulaiyaa,Pritam;Neeraj Shridhar,indian,61,108.015,0.9,0.89,0.843,,0.25,https://www.youtube.com/watch?v=J1rOfVst-EQ
4km0RUkMMFdx8iDuq36o2w,Janam Janam,Pritam;Arijit Singh;Antara Mitra,indian,64,132.051,0.581,0.235,0.301,,0.0,
0hFUtSsV2itYEUTZGj6w5H,"Aabaad Barbaad (From ""Ludo"")",Pritam;Arijit Singh,indian,63,118.001,0.522,0.628,0.626,,0.0,
5lrA2NzUxmBjKr2tCZfMtl,"Ik Vaari Aa (From ""Raabta"")",Pritam;Arijit Singh,indian,62,127.965,0.752,0.428,0.512,,0.0,
0Bz7dfqPY4JOGZO3O1j8Wh,Bulleya,Pritam;Amit Mishra;Shilpa Rao,indian,62,86.957,0.769,0.702,0.552,,0.0,
3jJ5HgLRNydtLRghjWVaCG,Kabira (Encore),Pritam;Harshdeep Kaur;Arijit Singh,indian,63,171.841,0.612,0.898,0.611,,0.0,https://www.youtube.com/watch?v=aUpnaQVCYcg
7pTYN6Gxy3MOibdXmkzc5V,Jhak Maar Ke,Pritam;Neeraj Shridhar;Harshdeep Kaur,indian,62,95.04,0.904,0.714,0.8,,0.0,https://www.youtube.com/watch?v=R5CxtjmrIE4
5aU0fpmu2sdYJVOHVHCz5s,Teri Ore,Pritam;Rahat Fateh Ali Khan;Shreya Ghoshal,indian,62,83.354,0.791,0.695,0.467,,0.0,
5bHDGWyIFML1LYXZWTD5MF,I Love You,Pritam;Ash King;Clinton Cerejo,indian,61,90.063,0.671,0.76,0.654,,0.0,https://www.youtube.com/watch?v=ybToZTdi8ak
5bHDGWyIFML1LYXZWTD5MF,I Love You,Pritam;Ash King;Clinton Cerejo,indian,61,90.063,0.671,0.76,0.654,,0.0,https://www.youtube.com/watch?v=mhmGwTDpPf0
18e3XXYCv4Tx8uUl1mP3CN,Balam Pichkari,Pritam;Vishal Dadlani;Shalmali Kholgade,indian,64,120.02,0.944,0.957,0.732,,0.0,https://www.youtube.com/watch?v=0WtRNGubWGA
6Ln89sczgIcAJXGAIdS94R,Riha,Anuv Jain,indian,61,142.611,0.148,0.4,0.389,,0.0,
1rEVydQSe04NJUqyyEyeEq,Afghan Jalebi (Film Version),Pritam;Akhtar Chinnal,indian,63,118.007,0.884,0.972,0.84,,0.0,
4N66qcycDiFLJGjnXiKbKX,Sajde,Pritam;KK;Sunidhi Chauhan,indian,62,90.005,0.638,0.747,0.693,,0.0,
3i11e2jzUtO3jChiFl3v9x,Tere Liye,Madan Mohan;Lata Mangeshkar;Roop Kumar Rathod;Javed Akhtar,indian,63,98.007,0.46,0.33,0.525,,0.0,https://www.youtube.com/watch?v=AkikD9iS06Q
7vwTvVDpsONocB0zr8ShtJ,Ranjha - Lofi Flip,VIBIE;Jasleen Royal;B Praak,indian,61,150.185,0.432,0.309,0.581,,0.0,
0RSGPiykniIg8m7JhiAVv7,Aisi Raaton,Anupam Roy,indian,62,176.035,0.443,0.538,0.517,,0.0,
2cC4DfpPa7x1QZTKQpe3TP,"Tumse Bhi Zyada (From ""Tadap"")",Pritam;Arijit Singh,indian,62,89.018,0.816,0.688,0.511,,0.0,
5L70RGPJEdooqtrgR7vd6U,Hum Nashe Mein Toh Nahin,Pritam;Arijit Singh;Tulsi Kumar,indian,63,85.035,0.736,0.778,0.572,,0.0,https://www.youtube.com/watch?v=CYmGrNSPCiQ
3W1XPf7mvuQcWQB7U7MbTM,Dilliwaali Girlfriend,Pritam;Arijit Singh;Sunidhi Chauhan,indian,63,138.048,0.941,0.909,0.687,,0.296,https://www.youtube.com/watch?v=1cDoRqPnCXU
1plFCZ6QFAjSRutT02GTCn,"Channa Mereya (From ""Ae Dil Hai Mushkil"")",Pritam;Arijit Singh,indian,61,90.066,0.788,0.747,0.476,,0.0,
4FqjLKPwOcp22gKB4Ux5UD,Tarasti Hain Nigaahain (Galat Fehmi),Rishabh,indian,62,134.168,0.441,0.697,0.743,,0.0,
46elU7IBKWf55D5sjHGqO7,Dil Dhadakne Do,Joi Barua;Suraj Jagan,indian,61,116.951,0.599,0.949,0.778,,0.0,
5XbHpOBN1vTU3hN1YzLqHL,"Theethiriyaai (From ""Brahmastra (Tamil)"")",Pritam;Sid Sriram,indian,63,93.993,0.595,0.403,0.562,,0.0,
3TEpHcylaJDZyYOiBVzlwN,Raanjhanaa - Lofi Flip,Silent Ocean;Jaswinder Singh;Shiraz Uppal;A.R. Rahman,indian,62,200.01,0.473,0.323,0.272,,0.0,
5Gdm9IjDFObVuuznJ65OP2,Tera chehra unplugged,Nitin Shukla,indian,63,70.558,0.0762,0.502,0.417,,0.0,
79jYT83v4bMOWEgwjQxSx2,"Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")",Pritam;Arijit Singh,indian,63,123.896,0.654,0.35,0.495,,0.0,
0hn1lhRCoTKN0XWKDqsZQZ,Emptiness,Zodiac Wave;IB,indian,59,83.023,0.332,0.645,0.619,,0.6369,
47l2Dd3XPBLio3kjbEMyDJ,Tujhe Sochta Hoon,Pritam;KK,indian,60,80.998,0.712,0.486,0.579,,0.0,
1sYC1fG7s4p0pTykrJqmgW,Kyon,Pritam;Papon;Sunidhi Chauhan,indian,59,121.922,0.664,0.831,0.726,,0.0,
1CPhllOfBgOtTTDe05tSEw,Tu Kahaan - 1 Min Music,OAFF;Lothika,indian,61,138.028,0.718,0.074,0.582,,0.0,
2kTciGcOlngSuou8hnedxM,Tu Mileya - LoFi,Rik Beatz,indian,59,84.811,0.563,0.0934,0.4,,0.0,
6MZyrnqwsLnrWY5Gk0AyXg,Farq hai,Suzonn,indian,57,87.972,0.209,0.74,0.8,,0.0,
1CVqr5LImdmJ1Upt4z08Pm,Tu Hi Mera,Pritam;Shafqat Amanat Ali,indian,60,90.047,0.859,0.873,0.621,,0.0,https://www.youtube.com/watch?v=yBa3FVQKAvY
1RayD3fcMnsD1kCf5Te1Rd,Saware - Lofi Mix,It's DPK;Nidhi Hegde,indian,59,126.558,0.369,0.124,0.359,,0.0,
0mh4VutnDyBn1sqcp05MZD,Mat Aazma Re,Pritam;KK,indian,59,89.842,0.859,0.673,0.467,,0.0,
665b3Nss3OQmhTUdB5hBXw,Bheegi Si Bhaagi Si,Pritam;Mohit Chauhan;Antara Mitra,indian,60,88.919,0.867,0.815,0.564,,0.0,
3x55c9UVpbURc2T02DLfEM,Te Amo (Duet),Pritam;Ash King;Sunidhi Chauhan,indian,60,127.894,0.757,0.597,0.594,,0.0,
3P167vmmGRGKHoy7uDugvy,Itni Si Baat Hain,Pritam;Arijit Singh;Antara Mitra,indian,60,155.765,0.768,0.289,0.56,,0.0,
5w1MhmSc5S5iHnhy4s3fFb,Hawayein - Lofi Flip,VIBIE;Arijit Singh;Pritam,indian,58,114.71,0.313,0.332,0.489,,0.0,
21hHDH6amg7qm9QR9vfqb9,Jashne Bahara - Lofi Flip,Jammy Weirdo;Mig,indian,59,134.937,0.3,0.251,0.697,,0.0,
4kUWdUJZnxWMxY31AzorKa,Dilbara,Pritam;Abhijeet;Sowmya Raoh;Sameer,indian,59,130.032,0.747,0.817,0.87,,0.0,
0s8Ht3XaHDQuDjLnK3xVMW,Shayad - Lofi Flip,VIBIE;Arijit Singh;Pritam,indian,58,120.008,0.44,0.423,0.666,,0.0,
1KPAtV3E11Y3pbnzUOtO0d,Samjhawan - Lofi Flip,KSW;Arijit Singh;Shreya Ghoshal;Shaarib Toshi;Jawad Ahmad,indian,58,107.031,0.418,0.168,0.58,,0.0,
4e9dIemIXO8Tzg0k4aWujk,"Raabta (Title Track) [From ""Raabta""]",Pritam;Arijit Singh;Nikhita Gandhi,indian,59,113.886,0.701,0.352,0.636,,0.0,
5qtEWwRUX3GKgpWwDQf9SA,Woh Din,Pritam;Arijit Singh,indian,60,81.489,0.681,0.677,0.652,,0.0,
1gxmaTGnxEgZuV8485tevN,Alag Aasmaan (Acoustic),Anuv Jain,indian,58,115.732,0.103,0.668,0.625,,0.0,
0MLZAgKQKHbPsJ12qHS860,Haan Main Galat,Pritam;Arijit Singh;Shashwat Singh,indian,59,117.996,0.737,0.919,0.683,,0.0,
20rwogC6aE369YsxFb5aRp,Din Shagna Da,Jasleen Royal,indian,60,79.999,0.452,0.327,0.583,,0.0,
2Huc0pVL2qSVn9YD9ylRcz,"Kunkumamaake (From ""Brahmastra (Malayalam)"")",Pritam;Hesham Abdul Wahab;Sid Sriram,indian,60,94.052,0.588,0.374,0.555,,0.0,
0072MKNpMeJNx8aRfTNfQW,Shaayraana,Pritam;Arijit Singh,indian,58,93.963,0.665,0.702,0.604,,0.0,
0ecW7IqLKhzKTPeqLSNc0V,Sang Rahiyo,Jasleen Royal;Ranveer Allahbadia;Ujjwal Kashyap,indian,61,93.982,0.528,0.397,0.629,,0.0,
5YY8EsBdUYAg1NJQIvgCEj,Ghagra,Pritam;Rekha Bhardwaj;Vishal Dadlani,indian,60,101.94,0.919,0.701,0.706,,0.0,https://www.youtube.com/watch?v=caoGNx1LF2Q
7pHUAAEiXQMaZOng72W6K0,Pehli Baarish,Akanksha Bhandari,indian,59,91.974,0.342,0.574,0.584,,0.0,
068HSvCf5MbQfhV4qqaelg,"Haan Main Galat (From ""Love Aaj Kal"")",Pritam;Arijit Singh;Shashwat Singh,indian,59,117.979,0.736,0.893,0.685,,0.0,
5FihcmME7NlwW8KbYOaHVH,The Breakup Song,Pritam;Arijit Singh;Badshah;Jonita Gandhi;Nakash Aziz,indian,60,113.988,0.93,0.831,0.818,,0.0,
7fyIuR4aaWb6iltlAoSkxF,Do Pal,Madan Mohan;Lata Mangeshkar;Sonu Nigam;Javed Akhtar,indian,61,168.823,0.556,0.371,0.247,,0.0,https://www.youtube.com/watch?v=HPsxxBhv9kc
77ry49b6wnFaizfe6rFPhe,De Taali,Pritam;Yo Yo Honey Singh;Armaan Malik;Shashwat Singh;Amitabh Bhattacharya,indian,59,120.016,0.899,0.736,0.818,,0.0,
1bx6spmieE655BQvWdTYKA,Ghar More Pardesiya,Pritam;Shreya Ghoshal,indian,60,110.03,0.982,0.697,0.703,,0.0,
2otOohepaEizGYZczT5kSJ,Tum Jo Aaye (Lofi),Rudra;Neelesh,indian,59,139.982,0.488,0.244,0.661,,0.0,
6J4oLY2GEwOsUgEd50IpKy,Baarish Ka Asar,Twin Strings,indian,59,119.962,0.63,0.227,0.59,,0.0,
6RtnuC14DOUrvpRgS6WMQX,Zakir,NAALAYAK,indian,57,144.106,0.508,0.327,0.613,,0.0,
0hpP2fBridGH2Bq6qmg9LM,Dil Hi Toh Hai,Pritam;Arijit Singh;Antara Mitra;Nikhil D'Souza,indian,57,90.196,0.694,0.573,0.482,,0.0,
1U8rhryVYw9gWZ6zvw4Orc,Beqaaboo,OAFF;Savera;Shalmali Kholgade;Kausar Munir,indian,59,123.985,0.663,0.511,0.679,,0.0,
7LGgRybx6vnACSRnYcGmMl,Judai,Pritam;Kamran Ahmed,indian,57,111.934,0.837,0.829,0.677,,0.0,
5xRci5qoXzzJgR6ZwzXO2J,Rabba Main Toh Mar Gaya Oye,Pritam;Rahat Fateh Ali Khan,indian,57,87.892,0.833,0.593,0.586,,0.0,
5Sif2EoFy6jvZ31s0wsB6Y,Chup Chup Ke,Pritam;Shaan;Muazzam;Rizwan Ali Khan,indian,58,90.033,0.738,0.871,0.691,,0.0,
62kyw2ux2p0CZ7pKWtM6QO,Tujhko Jo Paaya,Pritam;Mohit Chauhan,indian,58,149.839,0.236,0.413,0.598,,0.0,
7iLA6PQeQWRjLDHOJgGpj5,Gerua,Pritam;Arijit Singh;Antara Mitra,indian,60,87.458,0.668,0.403,0.371,,0.0,
4TobDQpylJNxkXMH1QUvTp,Tum Mile - Love Reprise,Pritam;Javed Ali,indian,57,114.915,0.626,0.443,0.589,,0.0,
6YycppSAeGtSvwmu8qCcr2,In Dino,Pritam;Soham,indian,58,101.461,0.633,0.344,0.41,,0.0,
7hXnhouVPnOnFwCGrQMHvB,Cutiepie,Pritam;Pardeep Singh Sran;Nakash Aziz,indian,59,127.999,0.929,0.952,0.799,,0.0,
54SQet8YMttOgTqDNGcGpe,Sau Tarah Ke,Pritam;Jonita Gandhi;Amit Mishra,indian,57,133.888,0.773,0.719,0.702,,0.0,
6SWsSQnuTOyE6DOJG7Zdi4,Sun Lo Na (Raw),Suzonn,indian,55,130.089,0.178,0.632,0.856,,0.0,
6pvpFQ2jaI6oXAswo3GSUW,Dariya,Vismay Patel,indian,58,89.94,0.222,0.339,0.62,,0.0,
36RUXg3A6mjjpBLl3sPFb5,Tere Bina - Lofi Flip,Jay Kava;Murtuza Khan;Qadir Khan;A.R. Rahman,indian,58,144.069,0.314,0.238,0.615,,0.0,
3oM90C4SZLYzVZJEZD5EQk,Khairiyat (Bonus Track),Pritam;Arijit Singh,indian,56,124.974,0.655,0.597,0.605,,0.0,
5qyEyqpT0TBVun8W07MEmR,Maula,Anuv Jain,indian,57,84.951,0.325,0.359,0.327,,0.0,
6smPjrA4Hf7J3kFe9afb1E,Tere Jaane Se,Anurag Vashisht,indian,56,149.885,0.459,0.293,0.59,,0.0,
7ttlemwytO21npSmLKqTBg,Aashiyan,Pritam;Shreya Ghoshal;Nikhil Paul George,indian,57,131.971,0.622,0.775,0.829,,0.0,
3llwwXagtWAQAkYlTyIJMS,Arcade X Aaya na tu (Mashup),Rudra,indian,57,79.868,0.33,0.477,0.394,,0.7906,
0P4AQdNDgEdi7J8mpgY8Jx,Khoya,Zariya;Aseem,indian,57,99.995,0.539,0.413,0.609,,0.0,
1r4oikmMdZZiGHkPA4hSoe,Character Dheela,Pritam;Neeraj Shridhar;Amrita Kak,indian,58,111.983,0.889,0.851,0.783,,0.2263,https://www.youtube.com/watch?v=ruEQPQX90fI
5VSJ9OfZx8V91A7u8Fuoh1,Aaoge Tum Kabhi,The Local Train,indian,56,98.006,0.863,0.374,0.534,,0.0,
05R5NzVM92huBXaszuXSZH,Teri Ore (Lo-Fi Flip),VIBIE,indian,56,160.26,0.487,0.205,0.325,,0.0,
1EuQFujqMzy76oZZ7R2xNO,Pahadon Mein,Salman Elahi,indian,57,115.008,0.477,0.774,0.776,,0.0,
1E2Hs9fuKr9wSPAvlYX8lR,Lehra Do,Pritam;Arijit Singh,indian,58,83.974,0.91,0.52,0.509,,0.0,
5EIFtcs5653Xjgs1gAAB7a,Pee Loon Lofi Mix,Pritam;Mohit Chauhan;Kedrock;Sd Style,indian,58,74.472,0.439,0.423,0.322,,0.0,
7fY8qVujvm5lZBrt5Y1sIJ,Khayaal,Arijit Anand;Ankita Barwad,indian,56,110.022,0.326,0.556,0.702,,0.0,
0FaYl39oV2OPFGYJ6MbILr,"Main Ki Karaan? (From ""Laal Singh Chaddha"")",Pritam;Sonu Nigam;Romy,indian,57,117.971,0.415,0.439,0.722,,0.0,
5u4q3iqZ9IMbXaR7bsGYbW,Hai Junoon,Pritam;KK;Sandeep Shrivastava,indian,56,106.021,0.664,0.878,0.739,,0.0,
0PKEQjnGn0LmPjozJ3t4MF,Main Bola Hey!,Karthik Rao,indian,56,84.995,0.33,0.499,0.646,,0.0,
3InIAYQyi22mfV4g1T9Jkc,Main Tera Boyfriend,Pritam;Arijit Singh;Neha Kakkar;Meet Bros.,indian,59,104.014,0.914,0.651,0.841,,0.0,
0dT6g7oqjEqphjXMk8MKHz,Dangal,Pritam;Daler Mehndi,indian,57,178.017,0.867,0.665,0.618,,0.0,
4LtSTc3xANVhYeeN69nscM,Aaftaab,The Local Train,indian,58,106.887,0.391,0.418,0.464,,0.0,
